                         mean          sd          5.5%        94.5%      rhat
z_listing[774]   0.1153326272 0.901110939 -1.3310676985  1.528532627 1.0013569
z_listing[775]   0.0476024679 0.697163869 -1.0760554460  1.149618618 1.0023859
z_listing[776]   0.1465855126 0.942553344 -1.3796655815  1.668722743 1.0011723
z_listing[777]   0.7978913506 0.672228686 -0.2707787609  1.885201286 1.0016675
z_listing[778]   0.6236817858 0.741324467 -0.5688748398  1.818770105 1.0006229
z_listing[779]   0.2974302014 0.749503157 -0.9056022903  1.478667846 1.0026947
z_listing[780]   0.3531966355 0.910133126 -1.0834941030  1.809484219 1.0004500
z_listing[781]  -0.0420375026 1.014535535 -1.6958643495  1.583274123 1.0005352
z_listing[782]  -0.3108810489 0.872056829 -1.7049109915  1.070035287 1.0006097
z_listing[783]  -0.9735902143 0.703534132 -2.0940081115  0.136030721 1.0006055
z_listing[784]   0.5835266303 0.850493840 -0.7880343429  1.923913363 1.0014922
z_listing[785]   0.1176814336 0.969810839 -1.4325591805  1.665278675 1.0000587
z_listing[786]  -0.5631888009 0.408191054 -1.2166175795  0.081731580 1.0008241
z_listing[787]   0.7016122335 0.794997051 -0.5821033903  1.972117316 1.0011938
z_listing[788]   0.0504869015 0.999948010 -1.5061899200  1.623947971 1.0055975
z_listing[789]   0.4130985120 0.775591685 -0.8236907375  1.653727223 1.0007974
z_listing[790]   0.0612802268 0.992054241 -1.5326237010  1.663985158 1.0020003
z_listing[791]   0.1216389094 0.993410038 -1.4834124580  1.724323177 1.0021513
z_listing[792]   0.8168474409 0.737985872 -0.3623927013  2.005965282 1.0015516
z_listing[793]   0.0904377891 0.790833425 -1.2036037235  1.330323263 1.0032024
z_listing[794]  -0.1003600304 0.790727871 -1.3457113575  1.168579034 1.0011455
z_listing[795]   0.2542503414 0.895799826 -1.1765129355  1.677090347 1.0020683
z_listing[796]   0.2384662991 0.822999498 -1.0753585080  1.560437640 0.9998420
z_listing[797]   0.1272036237 0.996336188 -1.4677548515  1.707202779 1.0008247
z_listing[798]   0.1216774551 0.976333369 -1.5040780240  1.667392554 1.0010887
z_listing[799]   0.3061794685 0.744839744 -0.8546378655  1.518062694 1.0012293
z_listing[800]   0.1520771065 0.967548822 -1.3971740690  1.699887172 1.0002822
z_listing[801]   0.1258396094 0.980696337 -1.4379928285  1.692960365 1.0018802
z_listing[802]   0.1359194809 0.454891936 -0.5829803021  0.858918479 1.0011608
z_listing[803]  -0.0322408709 0.971971205 -1.6097139860  1.511742901 1.0031800
z_listing[804]  -0.0635294153 0.960387185 -1.6178678345  1.432503811 1.0027512
z_listing[805]   0.2233954301 0.944547096 -1.2821359500  1.708277970 1.0021994
z_listing[806]   0.4997750977 0.868209634 -0.8945420057  1.877521465 1.0007461
z_listing[807]   0.0613456002 0.640216451 -0.9675642852  1.069031220 1.0002569
z_listing[808]   0.0192161404 0.851178490 -1.3728126120  1.376117887 1.0016364
z_listing[809]   0.3090623090 0.944643314 -1.2093886140  1.786557847 0.9999513
z_listing[810]   0.0591598968 0.943529501 -1.4252427530  1.547912456 1.0009036
z_listing[811]   0.2141746470 0.856353692 -1.1575490505  1.585716513 1.0015836
z_listing[812]   0.4406010212 0.693404887 -0.6474980673  1.536371795 1.0054874
z_listing[813]   0.3304887091 0.743350174 -0.8366072415  1.540116710 1.0014800
z_listing[814]  -0.7948098194 0.461751554 -1.5195133710 -0.051741685 0.9998745
z_listing[815]   0.0614090641 0.958661226 -1.4709017115  1.613385938 1.0015843
z_listing[816]   0.1948170466 0.962679331 -1.3366970815  1.728237969 0.9997722
z_listing[817]  -0.0330071518 0.953088943 -1.5475563675  1.482513501 1.0007550
z_listing[818]   0.1281466255 0.974484924 -1.4178842075  1.652464139 1.0029526
z_listing[819]  -0.2950397124 0.921522837 -1.7769218495  1.154988777 1.0007949
z_listing[820]   0.2039068066 0.936914077 -1.2842013300  1.726520207 1.0028754
z_listing[821]   0.0836394174 0.990151723 -1.5031864885  1.708278846 1.0022368
z_listing[822]   0.3539075499 0.914461115 -1.1281142785  1.842238792 0.9998045
z_listing[823]  -0.2329849763 0.820845332 -1.5681930640  1.063743886 1.0016537
z_listing[824]   0.1643119393 1.017504946 -1.5051598970  1.765500106 1.0011064
z_listing[825]   0.4482944150 0.827145912 -0.8604188266  1.765612137 1.0020026
z_listing[826]   0.1175956678 0.785765521 -1.1515804645  1.384001097 1.0030652
z_listing[827]   0.5616670215 0.866872912 -0.8184648066  1.950674866 1.0000786
z_listing[828]  -2.0143751944 0.595682362 -2.9761558310 -1.052736592 1.0026121
z_listing[829]  -0.0343521616 0.918580123 -1.5005962055  1.428636901 1.0011469
z_listing[830]   0.8298768123 0.692611606 -0.2690298529  1.934348767 1.0000207
z_listing[831]   0.0619740835 0.986966197 -1.5229765175  1.682831807 1.0021658
z_listing[832]   0.5294639342 0.782890771 -0.7173761332  1.814670761 1.0018782
z_listing[833]  -0.0643662027 0.977972571 -1.5917469550  1.486637821 1.0047944
z_listing[834]   0.0371123355 0.873189989 -1.3452950720  1.400666001 1.0016085
z_listing[835]  -0.0969048551 0.925513496 -1.5776879115  1.350048388 1.0009998
z_listing[836]   0.0669019901 1.017953306 -1.5876903030  1.690694856 1.0005372
z_listing[837]  -0.1616456969 0.848829610 -1.5020040650  1.214399811 1.0020893
z_listing[838]   0.2918900277 0.847139922 -1.0784709510  1.620036922 1.0036753
z_listing[839]   0.0273559625 0.784043995 -1.2105759205  1.284090797 1.0037360
z_listing[840]  -0.0576776701 0.973739186 -1.6875137450  1.486691072 1.0007056
z_listing[841]  -0.2574666318 0.651498020 -1.2962703905  0.764903263 1.0013919
z_listing[842]   0.2658004649 0.956288790 -1.2764849365  1.792689284 1.0006300
z_listing[843]   0.4090501754 0.919786536 -1.0677791100  1.842872656 1.0016487
z_listing[844]  -0.1286498198 0.855587871 -1.5034209230  1.228104976 1.0003629
z_listing[845]   0.4390633424 0.865126726 -0.9525279438  1.839684418 1.0002938
z_listing[846]  -0.8818478878 0.872978964 -2.2715200250  0.498439920 1.0019609
z_listing[847]  -0.2595447417 0.731394108 -1.4409189765  0.896797294 1.0000639
z_listing[848]  -0.4435059222 0.774310045 -1.6910283390  0.782913118 1.0000602
z_listing[849]  -0.2420527532 0.890036158 -1.6741693985  1.192492013 1.0020960
z_listing[850]  -0.6512348533 0.805774837 -1.9128506960  0.624117036 1.0014497
z_listing[851]  -0.2417852929 0.841229346 -1.5970717505  1.109381317 1.0030138
z_listing[852]  -1.2742448641 0.711456299 -2.3972608885 -0.152836713 1.0006135
z_listing[853]   0.6663654574 0.688247401 -0.4308198960  1.753852723 1.0017131
z_listing[854]  -0.1087400552 0.959476329 -1.6474000790  1.443832957 0.9999923
z_listing[855]   0.4930567801 0.674172116 -0.5860547259  1.570181053 1.0012290
z_listing[856]   0.2289695559 0.946627671 -1.2888272715  1.717432671 1.0010174
z_listing[857]  -0.5002698900 0.871017592 -1.8910814530  0.924211474 1.0008464
z_listing[858]  -0.6031165128 0.731695459 -1.8008718780  0.566417779 1.0007571
z_listing[859]   0.0831092590 0.974060271 -1.4919152585  1.641824256 1.0013912
z_listing[860]   0.1704009490 0.826482303 -1.1318180425  1.473868898 1.0007425
z_listing[861]  -0.0822475963 0.717761579 -1.2505195055  1.054039937 1.0034629
z_listing[862]  -0.2976258336 0.853084353 -1.6749500885  1.064033471 1.0014369
z_listing[863]   0.0076895416 0.761255074 -1.2095394025  1.233044551 1.0018862
z_listing[864]  -1.1872339738 0.767610756 -2.4040046255  0.052413534 1.0003724
z_listing[865]  -0.0962920749 0.875848116 -1.4892635040  1.307323503 1.0003166
z_listing[866]  -0.9882313472 0.811388545 -2.2610097465  0.287221742 1.0016778
z_listing[867]  -1.0725177508 0.962541692 -2.6075149045  0.432916089 0.9996415
z_listing[868]  -1.6925979850 0.674841461 -2.7911724660 -0.599998908 1.0004305
z_listing[869]  -0.3180388556 0.894729394 -1.7566250885  1.078289569 0.9998581
z_listing[870]  -0.6202012080 0.713092260 -1.7534420605  0.526989306 1.0027761
z_listing[871]   0.5473892259 0.591685702 -0.3948821359  1.471014535 1.0004869
z_listing[872]   0.0713765077 0.988260000 -1.5326051225  1.666551635 1.0043171
z_listing[873]  -0.2517891678 0.837085735 -1.6111235025  1.106540509 1.0024781
z_listing[874]  -0.9224689173 0.849252826 -2.2681516400  0.406194041 1.0035060
z_listing[875]  -0.1673619653 0.797024377 -1.4322955100  1.083526756 1.0004457
z_listing[876]  -0.2961516888 0.808039258 -1.5950124705  0.998846491 1.0002975
z_listing[877]  -0.6520982763 0.710236214 -1.7851389000  0.509553051 1.0032889
z_listing[878]  -0.3358748143 0.840973749 -1.6854590330  1.017936821 1.0008564
z_listing[879]   0.2514933998 0.853014997 -1.1359695140  1.624225545 1.0003622
z_listing[880]  -0.0509560613 0.739622476 -1.2427316920  1.151504577 1.0010814
z_listing[881]   0.4452903154 0.560304043 -0.4607211520  1.338461370 0.9994034
z_listing[882]  -1.1151783580 0.809774107 -2.3981918250  0.197321559 1.0003427
z_listing[883]   0.6245393975 0.858402819 -0.7137265570  1.989068393 1.0008528
z_listing[884]  -1.7354333251 0.648774865 -2.7690978845 -0.688565726 1.0022102
z_listing[885]  -0.0268490761 0.734449941 -1.1983328645  1.156637188 1.0007193
z_listing[886]   0.2562812615 0.697380737 -0.8658871339  1.354390744 1.0021891
z_listing[887]  -1.2973632356 0.561373457 -2.1816486735 -0.380725540 1.0012319
z_listing[888]   0.5117817893 0.887090448 -0.9193561862  1.922866405 1.0000253
z_listing[889]   0.0144022199 0.946102597 -1.4870441465  1.507210455 1.0007901
z_listing[890]  -0.0161636925 0.715602565 -1.1493694105  1.151390603 1.0028075
z_listing[891]  -0.4565916755 0.788445088 -1.7144596625  0.789339356 1.0016351
z_listing[892]  -0.2201002207 0.799073042 -1.5040565505  1.099655243 0.9999875
z_listing[893]   0.6688442555 0.710413595 -0.4562884079  1.815007179 1.0022552
z_listing[894]  -0.9584398941 0.846854521 -2.3197659075  0.374524387 0.9998978
z_listing[895]   0.2083644902 0.886052185 -1.2094565110  1.608694791 1.0030286
z_listing[896]  -0.4903439991 0.738066421 -1.6647779635  0.695178797 1.0019660
z_listing[897]   0.1478899816 0.609260746 -0.7930881904  1.112968014 1.0044905
z_listing[898]   0.8228017671 0.650575377 -0.2003226344  1.883234369 1.0013890
z_listing[899]  -0.4463997167 0.857490522 -1.8187502820  0.952737988 1.0009054
z_listing[900]  -0.9500822488 0.841281206 -2.2970265690  0.398864659 1.0003390
z_listing[901]  -0.2863288261 0.862105922 -1.6686685515  1.123625033 1.0029122
z_listing[902]  -0.4038863962 0.880053730 -1.7835999620  1.034429858 1.0017972
z_listing[903]  -1.0475275059 0.810515292 -2.3236034450  0.240402728 1.0010226
z_listing[904]  -0.6772254601 0.855205783 -2.0661270385  0.709225286 1.0004835
z_listing[905]   0.2559261275 0.939634878 -1.1954133100  1.731817057 1.0001978
z_listing[906]  -0.1364287509 0.891964900 -1.5851147820  1.258401273 1.0017073
z_listing[907]  -0.5822611788 0.866243802 -1.9749349890  0.823749726 1.0005835
z_listing[908]  -0.5950928711 0.807367369 -1.8769137740  0.702312988 1.0037741
z_listing[909]  -0.7627150303 0.919381002 -2.2394360850  0.718718356 1.0008245
z_listing[910]  -0.8587482333 0.875283931 -2.2612586950  0.545127564 1.0007859
z_listing[911]   0.5654259319 0.807217784 -0.7368813801  1.876245408 1.0001351
z_listing[912]   0.6282254544 0.597690129 -0.3323534505  1.560727680 1.0015896
z_listing[913]  -0.2189103631 0.947206406 -1.7420359170  1.288118467 1.0022513
z_listing[914]   0.0199851849 0.864934133 -1.3570343485  1.445341444 0.9995607
z_listing[915]   0.0680479847 0.980729738 -1.4960976025  1.612216841 0.9998971
z_listing[916]   0.1717291532 0.946062892 -1.3504714600  1.660229169 1.0007268
z_listing[917]  -1.1723672174 0.519086646 -1.9999246110 -0.354686147 1.0034166
z_listing[918]  -0.2988003985 0.860096273 -1.6522277355  1.089010627 1.0006057
z_listing[919]  -0.0397158978 0.755216339 -1.2660109260  1.187258082 0.9998740
z_listing[920]   0.0760728425 0.980398147 -1.4576674550  1.645517280 1.0002084
z_listing[921]   0.8941017316 0.687020647 -0.2203701933  2.011665955 1.0016739
z_listing[922]   0.2865416877 0.877327681 -1.0956942470  1.732230693 1.0012510
z_listing[923]   0.7543014428 0.576018512 -0.1735311962  1.676072420 1.0000536
z_listing[924]  -0.2413309585 0.453506005 -0.9685848683  0.478153524 1.0032795
z_listing[925]   0.1143164015 0.957363911 -1.3987236385  1.659602580 1.0036154
z_listing[926]   0.1218268236 0.992853819 -1.4636618065  1.705290606 1.0010021
z_listing[927]   0.1669844112 0.975890315 -1.3739021975  1.715020062 1.0019454
z_listing[928]  -0.2264696832 0.863066658 -1.6304575540  1.132056220 0.9997955
z_listing[929]   0.0304512874 0.971602896 -1.5529743305  1.555085891 1.0004436
z_listing[930]   0.0141853664 0.917471459 -1.4557487315  1.475511426 1.0006829
z_listing[931]   0.4937698659 0.733890061 -0.6845337179  1.649614458 1.0002382
z_listing[932]   0.7914870630 0.741566521 -0.3580684875  1.995594613 1.0033028
z_listing[933]   0.1830500085 0.917312341 -1.3126927710  1.617226744 1.0006177
z_listing[934]   0.0477092594 0.941458828 -1.4491416925  1.549628510 1.0024807
z_listing[935]   0.0550643665 0.960969117 -1.5049640560  1.594611369 1.0006587
z_listing[936]   0.3493649076 0.836937678 -1.0167333780  1.653213366 1.0001452
z_listing[937]   0.6077115153 0.534378820 -0.2292714975  1.451142566 1.0010916
z_listing[938]   0.1118391197 0.985084259 -1.4414930485  1.712538515 1.0029029
z_listing[939]   0.7522322835 0.742364851 -0.4233072888  1.939874805 1.0016835
z_listing[940]   0.1194174592 0.941927096 -1.3963614210  1.607000577 1.0019215
z_listing[941]   0.5925198625 0.743929179 -0.5938365417  1.795463239 1.0002068
z_listing[942]   0.0428356364 0.812835364 -1.2602610115  1.365421264 0.9998550
z_listing[943]   0.6727119079 0.588346063 -0.2745262077  1.617847847 1.0007332
z_listing[944]  -0.6914681939 0.953234498 -2.2239067020  0.867586265 0.9996335
z_listing[945]   0.1600221172 0.873086308 -1.2155801400  1.550934546 1.0032162
z_listing[946]  -0.1387495367 0.807978585 -1.4573538020  1.141330632 1.0003142
z_listing[947]  -1.4519775738 0.589723921 -2.3813203325 -0.526264267 1.0007784
z_listing[948]   0.0131053349 0.919268229 -1.4150526005  1.516358792 1.0012505
z_listing[949]   0.4018226789 0.842222262 -0.9570359196  1.718936820 1.0007578
z_listing[950]  -0.0510547137 0.983518950 -1.5999194670  1.520056681 1.0012049
z_listing[951]   0.1933743202 0.949887134 -1.3374154305  1.700522794 1.0001051
z_listing[952]   0.0748771252 1.000660951 -1.5347599185  1.672397767 1.0028549
z_listing[953]  -1.7281734410 0.639285242 -2.7289623525 -0.713371134 1.0003819
z_listing[954]   0.6250202006 0.572010690 -0.2712756336  1.552985097 1.0004262
z_listing[955]   0.3740057783 0.446741220 -0.3432405809  1.099938700 1.0018513
z_listing[956]   0.1284656650 0.896296558 -1.2988836420  1.561461392 1.0025436
z_listing[957]  -0.5440420668 0.765153753 -1.7584378280  0.674286945 1.0006343
z_listing[958]   0.1081261110 0.929439775 -1.3823110790  1.609978045 1.0007558
z_listing[959]  -0.9864131183 0.713605352 -2.1144188010  0.144240176 1.0001843
z_listing[960]   0.7695477688 0.498779713 -0.0232451779  1.568744896 1.0022395
z_listing[961]   0.5732321848 0.733441802 -0.5786370518  1.737030131 1.0010795
z_listing[962]  -0.3505867216 0.471804241 -1.1048327775  0.401763858 1.0026306
z_listing[963]  -0.6404385106 0.712777352 -1.7995393035  0.525881981 1.0007615
z_listing[964]   0.0775719721 0.990154605 -1.4612301450  1.618006614 1.0004110
z_listing[965]  -3.1752866158 0.475128634 -3.9475516500 -2.428212288 1.0013912
z_listing[966]   0.1434204180 0.913210341 -1.3098194390  1.611611561 0.9997724
z_listing[967]   0.7001644597 0.649340375 -0.3354160860  1.729206459 1.0011544
z_listing[968]   0.2067957030 0.969304793 -1.3445378475  1.732284313 1.0019998
z_listing[969]   0.5736764202 0.566666674 -0.3485193590  1.469376934 1.0013756
z_listing[970]   0.2289452235 0.905377184 -1.2520280675  1.689036754 1.0018288
z_listing[971]   0.0787103402 0.985361893 -1.5133167515  1.650205829 1.0007715
z_listing[972]   0.1274600902 0.977749287 -1.4413497480  1.681500868 1.0002269
z_listing[973]   0.0770898140 0.792698760 -1.2002555835  1.371516882 1.0019374
z_listing[974]   0.5948399040 0.770716892 -0.6256003894  1.841848096 0.9998430
z_listing[975]   0.3789531268 0.913595228 -1.0683162840  1.821447613 1.0001698
z_listing[976]   0.3244322446 0.581241105 -0.5860643908  1.255562085 1.0004488
z_listing[977]  -0.4476974144 0.987418318 -2.0490962805  1.168916541 1.0018728
z_listing[978]   0.0704678424 0.957548027 -1.4690591855  1.634671496 1.0013677
z_listing[979]   0.3288157874 0.448897002 -0.3846174776  1.046999725 1.0001553
z_listing[980]   0.0983614518 0.796504811 -1.1435625925  1.355216130 1.0030128
z_listing[981]   0.2519302631 0.958828196 -1.2544316780  1.767789804 1.0004165
z_listing[982]   0.0723208989 0.977559307 -1.4711453130  1.646489674 1.0005092
z_listing[983]   0.3010383529 0.934750579 -1.1982083945  1.815759274 1.0004846
z_listing[984]   0.6581584966 0.395700193  0.0241582918  1.298988129 1.0001818
z_listing[985]  -0.0227838241 0.918713022 -1.4931364610  1.423168413 1.0013101
z_listing[986]   0.1194798752 0.863639016 -1.2583283360  1.557433793 1.0005054
z_listing[987]   0.1272140378 0.909644804 -1.3128953355  1.584927358 1.0000650
z_listing[988]   0.6034188351 0.813738649 -0.6859139285  1.916368733 1.0013294
z_listing[989]   0.1489018616 0.993232455 -1.4244719260  1.748903635 1.0012772
z_listing[990]   0.5045422187 0.829138446 -0.8231772237  1.843954961 1.0030351
z_listing[991]   0.8809240037 0.509925327  0.0426593018  1.692073860 0.9997541
z_listing[992]   0.0788172888 0.582115783 -0.8570731458  1.030114923 1.0003125
z_listing[993]   0.2773258172 0.803678309 -0.9871760628  1.573504154 1.0000730
z_listing[994]   0.5429476750 0.861876223 -0.8424887077  1.929457022 1.0009114
z_listing[995]  -0.9259476297 0.927777183 -2.3989811735  0.550741614 1.0005944
z_listing[996]  -2.4266816224 0.807180307 -3.7083916705 -1.136286464 1.0015796
z_listing[997]  -3.0818628857 0.683046543 -4.1688667620 -1.998456024 1.0023283
z_listing[998]  -1.3086444705 0.790646226 -2.5574168230 -0.060512104 0.9996459
z_listing[999]  -0.5012789504 0.781225359 -1.7768018660  0.746145267 1.0000246
z_listing[1000] -0.3185475263 0.975068088 -1.8639245660  1.262003535 1.0021604
z_listing[1001] -1.4806915137 0.835774582 -2.7931637335 -0.142952022 1.0001294
z_listing[1002] -0.7638893257 0.364305219 -1.3453145235 -0.179339252 1.0013849
z_listing[1003]  0.2416905348 0.917293199 -1.2617677690  1.736378864 1.0013549
z_listing[1004]  0.3678110723 0.372122396 -0.2128776650  0.969812354 1.0025500
z_listing[1005] -0.1393603274 0.877169271 -1.5613375725  1.289913429 1.0036688
z_listing[1006]  0.1122217829 0.988620575 -1.4474401215  1.677784790 1.0012945
z_listing[1007]  0.5709651155 0.466031872 -0.1668582965  1.318567096 1.0008063
z_listing[1008]  0.0651983262 0.977813142 -1.4627031725  1.634227048 0.9999542
z_listing[1009]  0.4609300255 0.887462960 -0.9479304926  1.898768251 1.0024038
z_listing[1010] -0.3330074288 0.963372669 -1.8427341110  1.187894174 1.0013974
z_listing[1011]  0.1197536975 0.985685913 -1.4347121560  1.710992995 1.0033912
z_listing[1012]  0.1654846769 0.961822900 -1.3733725970  1.691804243 1.0017500
z_listing[1013]  0.6072900528 0.753481188 -0.6075176563  1.796864649 1.0015544
z_listing[1014]  0.1175445425 0.949299704 -1.4172134390  1.648807398 1.0000232
z_listing[1015]  0.2546583658 0.931984814 -1.2649965190  1.731915141 1.0007274
z_listing[1016]  0.8797843158 0.618862472 -0.1308012144  1.848079722 1.0014849
z_listing[1017]  0.7103819174 0.590986867 -0.2145865443  1.642383309 1.0005992
z_listing[1018] -0.1164377049 0.723050431 -1.2544509340  1.031578650 1.0011075
z_listing[1019]  0.0063715425 0.965001797 -1.4860961060  1.500987593 1.0006760
z_listing[1020]  0.3644965186 0.824201077 -0.9612034856  1.716273043 1.0024619
z_listing[1021]  0.1114253560 0.963615813 -1.4190534065  1.627181939 1.0011044
z_listing[1022]  0.5255150549 0.866290484 -0.8697188037  1.926132323 1.0030651
z_listing[1023]  0.6636548395 0.785014944 -0.5871078628  1.929832108 1.0013782
z_listing[1024] -0.0379359624 0.441743238 -0.7463350489  0.664205643 1.0009065
z_listing[1025]  0.3606826283 0.881243318 -1.0327270330  1.790745112 1.0006743
z_listing[1026]  0.1575822607 0.970006166 -1.3888866515  1.696881259 1.0008586
z_listing[1027]  0.0020487233 0.812759744 -1.2844226465  1.296599963 1.0005392
z_listing[1028]  0.1159569232 0.955638756 -1.3834005030  1.638924204 1.0041579
z_listing[1029] -0.0211394828 0.805576797 -1.2750865585  1.227380612 1.0028259
z_listing[1030] -0.0449695334 0.938971446 -1.5309487370  1.420499625 1.0009534
z_listing[1031]  0.2751669669 0.793929052 -0.9618101300  1.536410148 1.0005896
z_listing[1032]  0.2040820386 0.820956979 -1.1190220865  1.485863440 1.0012601
z_listing[1033]  0.1896646359 0.975032264 -1.3504566420  1.742964836 1.0008670
z_listing[1034]  0.4054919933 0.919233917 -1.0494629575  1.901745356 1.0032309
z_listing[1035]  0.3119489725 0.388302695 -0.2972860081  0.940640218 1.0023180
z_listing[1036] -0.4246132180 0.801926296 -1.6932581535  0.843786860 1.0031973
z_listing[1037]  0.3682077812 0.762381731 -0.8764720436  1.579521830 1.0002589
z_listing[1038]  0.3833791918 0.863873103 -1.0048445195  1.725387064 1.0028656
z_listing[1039] -0.0646598689 0.898756191 -1.5234745540  1.340424592 1.0035430
z_listing[1040]  0.0579308083 0.993022733 -1.5351003890  1.635515844 1.0040502
z_listing[1041] -0.0552762409 0.976423276 -1.6035730825  1.486840786 1.0004369
z_listing[1042]  0.2757066850 0.930053157 -1.2007705235  1.768554191 1.0021568
z_listing[1043]  0.1162718767 0.992165095 -1.5042437715  1.717215992 1.0006458
z_listing[1044] -0.3588442294 0.842473852 -1.7377317235  0.970920978 0.9994939
z_listing[1045]  0.3437943222 0.902237581 -1.0929425940  1.761732920 1.0011561
z_listing[1046]  0.1211051439 0.978579101 -1.4125107150  1.673991656 1.0007348
z_listing[1047]  0.4244603611 0.903017908 -1.0518240390  1.863507717 1.0014042
z_listing[1048]  0.2369824036 0.921714107 -1.2946322135  1.734763395 1.0012201
z_listing[1049]  0.6273067861 0.565401780 -0.2658420225  1.519442685 1.0010567
z_listing[1050]  0.0692121549 1.009475992 -1.5336113870  1.651787446 0.9996702
z_listing[1051]  0.0711290139 0.903938808 -1.3725122410  1.534661443 1.0001365
z_listing[1052] -0.3089523158 0.824759198 -1.6049682325  1.012542243 1.0028651
z_listing[1053]  0.4146500828 0.521593983 -0.4078124768  1.254953503 1.0035950
z_listing[1054] -0.3207878412 0.957756959 -1.8744757995  1.214571424 1.0033327
z_listing[1055] -1.3875528656 0.581686183 -2.3179728585 -0.460935323 1.0010084
z_listing[1056]  0.7848591044 0.721331516 -0.3411381991  1.941374412 0.9997587
z_listing[1057]  0.1732025261 0.931821743 -1.3031703905  1.642716340 1.0018865
z_listing[1058] -1.2334722861 0.533575163 -2.0810082275 -0.390417542 0.9999933
z_listing[1059] -1.3689156108 0.481574291 -2.1488988190 -0.602583300 1.0011881
z_listing[1060] -1.0378855142 0.918073990 -2.4517544220  0.459076721 1.0015090
z_listing[1061]  0.0728746038 0.986277683 -1.4909818035  1.695158937 1.0022633
z_listing[1062]  0.4386101793 0.765176776 -0.7746069234  1.664643935 1.0009267
z_listing[1063]  0.3014218385 0.716804390 -0.8131860487  1.445940283 1.0010169
z_listing[1064]  0.1864123148 0.956409438 -1.3432601490  1.718013511 1.0011169
z_listing[1065] -0.4960012382 0.439370773 -1.1828220595  0.211303571 1.0017713
z_listing[1066]  0.1164359484 0.969724305 -1.4328205250  1.664279916 1.0004495
z_listing[1067]  0.7806699848 0.713965436 -0.3584590244  1.898663536 1.0002626
z_listing[1068]  0.1562687349 0.955958445 -1.3857405040  1.691146526 1.0005175
z_listing[1069]  0.7672689691 0.736117223 -0.4168441982  1.937999984 0.9997049
z_listing[1070]  0.4133425053 0.807560662 -0.8813447949  1.708652056 1.0027741
z_listing[1071]  0.3556770664 0.617989826 -0.6209665290  1.333429312 1.0022856
z_listing[1072] -0.3916622889 0.987521530 -1.9615377315  1.194522297 1.0031259
z_listing[1073]  0.0496105531 0.976793839 -1.5324469940  1.606648423 1.0018051
z_listing[1074] -0.1050935157 0.910906723 -1.5539224535  1.401370128 1.0019093
z_listing[1075] -0.4514940957 0.972949674 -1.9905428815  1.098251767 1.0010586
z_listing[1076] -0.0156311542 1.020220475 -1.6336390495  1.603684400 1.0022355
z_listing[1077] -0.3136876353 0.831053477 -1.6126601445  1.004897169 1.0009804
z_listing[1078] -0.3795627162 0.893108825 -1.8083087970  1.065520427 1.0006309
z_listing[1079] -0.6521448837 0.932935421 -2.1238053205  0.836859100 1.0032447
z_listing[1080] -0.7352493905 0.950313383 -2.2100857490  0.791697237 1.0024313
z_listing[1081]  0.7669232097 0.735978623 -0.4097025960  1.968507308 1.0007672
z_listing[1082] -0.0018902742 0.624539571 -1.0061555390  0.992395113 1.0014258
z_listing[1083]  0.4540109871 0.887561374 -0.9554977170  1.904140656 1.0036023
z_listing[1084] -0.7564556628 0.751945706 -1.9709968430  0.440659791 1.0032030
z_listing[1085]  0.1366598108 0.974393461 -1.4324511370  1.709203893 1.0005173
z_listing[1086]  0.0714861629 0.973229260 -1.4735456615  1.607101197 1.0005420
z_listing[1087]  0.4580887322 0.802416032 -0.8196243784  1.751937013 1.0023149
z_listing[1088]  0.0930824476 0.955621358 -1.4349457780  1.629770606 1.0004589
z_listing[1089]  0.1590070851 0.967032184 -1.3895625955  1.692455529 0.9997531
z_listing[1090]  0.0473127223 0.959150319 -1.4659511585  1.595547169 1.0013483
z_listing[1091]  0.6949425104 0.807783179 -0.5893126867  1.964604977 1.0015471
z_listing[1092]  0.3828118603 0.810982025 -0.9313010711  1.653575451 1.0036200
z_listing[1093] -0.1334369166 0.960055822 -1.6655317730  1.358043435 1.0020251
z_listing[1094]  0.1181105935 0.945304935 -1.3900378405  1.576267901 1.0021925
z_listing[1095]  0.0734346414 0.874214515 -1.3200620495  1.494081848 0.9998902
z_listing[1096]  0.1537843280 0.866965050 -1.2300437755  1.543656649 1.0035484
z_listing[1097]  0.6519853661 0.690898019 -0.4456396035  1.746145633 1.0029805
z_listing[1098]  0.0293857310 0.696471412 -1.0695404260  1.115273758 1.0018332
z_listing[1099]  0.5699296222 0.711324486 -0.5774072451  1.723103757 1.0003634
z_listing[1100]  0.2355883563 0.942357319 -1.2904367655  1.768384397 1.0023330
z_listing[1101]  0.3588388237 0.766523623 -0.8537787951  1.581668485 1.0016938
z_listing[1102]  0.2085398275 0.964519980 -1.3440655960  1.770280335 1.0017686
z_listing[1103] -0.2030555399 0.915758078 -1.6511781525  1.255733829 1.0004818
z_listing[1104]  0.1201381684 0.950679153 -1.4264083690  1.648061688 0.9999686
z_listing[1105]  0.0401243537 1.007269448 -1.5403957225  1.700641313 1.0023021
z_listing[1106] -0.1015554816 0.766996819 -1.3010409960  1.130789938 0.9996330
z_listing[1107]  0.1653661738 0.989842665 -1.3622552465  1.745293031 1.0016868
z_listing[1108]  0.1942671347 0.605870133 -0.7621449985  1.138396257 1.0024955
