                        mean         sd         5.5%       94.5%      rhat
z_listing[790]   0.109197613 0.98331463 -1.479107136  1.66214680 1.0002815
z_listing[791]   0.143774623 0.96484297 -1.403065226  1.68568973 1.0028025
z_listing[792]   0.997490996 0.77565373 -0.219389103  2.22348690 1.0018559
z_listing[793]  -0.093362627 0.71361665 -1.220929028  1.07254799 1.0055798
z_listing[794]  -0.028330721 0.72343449 -1.165945675  1.17715609 1.0034912
z_listing[795]   0.434053168 0.89600504 -0.972345636  1.89464225 0.9996434
z_listing[796]   0.285192320 0.75324106 -0.897722048  1.51796290 1.0008304
z_listing[797]   0.143894251 0.95660900 -1.358421717  1.68181592 1.0025279
z_listing[798]   0.169798641 0.96855427 -1.366659794  1.71768944 1.0019083
z_listing[799]   0.068861012 0.71190509 -1.035158429  1.25496987 1.0028693
z_listing[800]   0.212737027 0.94100716 -1.277427991  1.72061674 1.0003482
z_listing[801]   0.151734391 0.96272520 -1.357504995  1.70085981 1.0013967
z_listing[802]   0.062441282 0.46168831 -0.644654450  0.81235520 1.0018253
z_listing[803]   0.166818669 0.94820934 -1.321055709  1.68458371 1.0023437
z_listing[804]   0.064762536 1.01927992 -1.551506486  1.74188140 1.0025043
z_listing[805]   0.304046340 0.91238743 -1.156902395  1.76182380 1.0010191
z_listing[806]   0.667725611 0.81731870 -0.615720656  2.01214217 1.0008598
z_listing[807]  -0.119666699 0.59576204 -1.037250233  0.86667419 1.0020348
z_listing[808]   0.148484759 0.77871160 -1.060746504  1.40046039 1.0012546
z_listing[809]   0.368475418 0.87985021 -1.026285899  1.81190353 1.0011394
z_listing[810]   0.095361391 0.97585394 -1.479504608  1.66701781 1.0013111
z_listing[811]   0.154526202 0.80688467 -1.083952004  1.43913478 1.0021558
z_listing[812]   0.333438013 0.67927674 -0.693132572  1.46915656 1.0031391
z_listing[813]   0.086798119 0.70997991 -1.016804226  1.25169895 0.9998871
z_listing[814]  -1.013114418 0.34487099 -1.553125588 -0.44637224 1.0008981
z_listing[815]   0.087370519 0.95977004 -1.449004383  1.61115972 1.0008316
z_listing[816]   0.254140479 0.91528991 -1.226757025  1.72486125 0.9998372
z_listing[817]   0.238877513 0.92513008 -1.220668036  1.72101356 0.9998362
z_listing[818]   0.147337271 0.95294390 -1.336611640  1.67137216 0.9999739
z_listing[819]  -0.258826399 0.90784072 -1.657389675  1.22049412 1.0010616
z_listing[820]   0.353153249 0.91120922 -1.091274954  1.82109661 1.0003773
z_listing[821]   0.105686983 0.99694878 -1.474439032  1.67760787 1.0007025
z_listing[822]   0.431166064 0.88988494 -0.966293616  1.89496690 1.0003578
z_listing[823]  -0.197701500 0.74429473 -1.350993011  1.04990322 0.9998315
z_listing[824]   0.207875502 0.93562355 -1.241499414  1.67621992 1.0011769
z_listing[825]   0.258928606 0.76886665 -0.933970088  1.51364783 1.0009853
z_listing[826]  -0.013694890 0.69594293 -1.099465133  1.11849918 1.0007900
z_listing[827]   0.620474755 0.83752038 -0.666476626  1.99497534 1.0005703
z_listing[828]  -1.746148612 0.38134318 -2.349753195 -1.13212456 1.0000404
z_listing[829]  -0.206036052 0.85870845 -1.566427107  1.16358217 1.0006111
z_listing[830]   1.012485421 0.76908194 -0.169259992  2.30299514 1.0018089
z_listing[831]   0.093469498 0.96131711 -1.428947448  1.65415710 1.0021045
z_listing[832]   0.786449875 0.81430604 -0.468740177  2.13290220 1.0015725
z_listing[833]   0.082512655 0.94130665 -1.426756764  1.60329969 1.0018933
z_listing[834]  -0.020519351 0.81645382 -1.279485242  1.32860750 0.9995327
z_listing[835]  -0.172292760 0.84057013 -1.472925102  1.19746254 1.0000877
z_listing[836]   0.085410073 0.96774366 -1.456618530  1.66050025 0.9998809
z_listing[837]  -0.215831198 0.73908290 -1.368251030  0.98865084 1.0006089
z_listing[838]   0.541977625 0.84709673 -0.810665866  1.92273933 1.0009809
z_listing[839]  -0.051360112 0.75950853 -1.225102610  1.20973041 1.0000242
z_listing[840]   0.084463674 0.94078553 -1.377117795  1.64465977 1.0055606
z_listing[841]  -0.551350730 0.53012407 -1.360242073  0.31453974 1.0014898
z_listing[842]   0.339621737 0.89916273 -1.079306994  1.76630230 1.0014018
z_listing[843]   0.477936847 0.85229407 -0.851146414  1.88147731 1.0012613
z_listing[844]  -0.238616647 0.75060756 -1.406327421  1.00118470 1.0032073
z_listing[845]   0.616294154 0.83222490 -0.693723429  1.96698930 0.9999068
z_listing[846]  -1.010728049 0.69809459 -2.092921095  0.15849390 0.9998899
z_listing[847]  -0.558015227 0.63586226 -1.529231165  0.49301331 1.0018418
z_listing[848]  -0.677665072 0.66175338 -1.683727660  0.41981488 1.0027421
z_listing[849]  -0.458241485 0.78366203 -1.666252223  0.83612116 1.0004277
z_listing[850]  -0.657820726 0.65171081 -1.650864906  0.41956263 1.0004122
z_listing[851]  -0.377292435 0.73883551 -1.536942150  0.81199700 1.0010301
z_listing[852]  -1.276971769 0.53493752 -2.117241509 -0.39030494 1.0015044
z_listing[853]   0.687131380 0.73664204 -0.455977985  1.90663843 1.0018951
z_listing[854]  -0.297719544 0.86851688 -1.647255119  1.10308015 1.0011066
z_listing[855]   0.386428773 0.66297340 -0.643806036  1.47028241 1.0003261
z_listing[856]   0.240255809 0.94659729 -1.260341102  1.73734996 1.0010339
z_listing[857]  -0.736834260 0.75623992 -1.890688105  0.51936722 1.0011657
z_listing[858]  -0.881888679 0.56456238 -1.757018838  0.02462289 1.0033706
z_listing[859]   0.245859998 0.91773901 -1.195254312  1.72694692 1.0008849
z_listing[860]   0.154835392 0.80877614 -1.075869836  1.46943734 1.0013152
z_listing[861]  -0.116354195 0.64133823 -1.096623994  0.93391398 1.0004312
z_listing[862]  -0.259184441 0.73538295 -1.412707433  0.98089329 1.0016355
z_listing[863]  -0.280529408 0.67870029 -1.321306623  0.83867235 1.0003571
z_listing[864]  -1.200781386 0.56525870 -2.075286927 -0.27925534 0.9999155
z_listing[865]  -0.305380101 0.75722912 -1.493355046  0.94215095 1.0012923
z_listing[866]  -1.053995540 0.61746194 -1.994705350 -0.06022913 1.0006458
z_listing[867]  -1.502682538 0.86883132 -2.863501278 -0.10458068 1.0032945
z_listing[868]  -1.622313132 0.46752543 -2.347960601 -0.85898424 1.0000646
z_listing[869]  -0.536149070 0.79132665 -1.770693762  0.76636745 1.0026379
z_listing[870]  -0.914770133 0.56489425 -1.778793255  0.04202637 1.0014953
z_listing[871]   0.677966875 0.63503918 -0.285959425  1.73202528 1.0002694
z_listing[872]   0.095517907 0.97137994 -1.422227240  1.60172170 1.0003960
z_listing[873]  -0.443819602 0.70053840 -1.524500556  0.70900790 1.0014702
z_listing[874]  -1.151080208 0.72890467 -2.261599813  0.04473164 1.0003157
z_listing[875]  -0.425189360 0.70920767 -1.523865161  0.74096716 1.0013250
z_listing[876]  -0.451026221 0.70029114 -1.554620679  0.71879587 0.9999617
z_listing[877]  -0.830286122 0.55379805 -1.690893825  0.09146349 1.0002533
z_listing[878]  -0.585133752 0.73078375 -1.703938377  0.62706176 1.0002845
z_listing[879]   0.195203433 0.78917742 -0.991106023  1.50495310 1.0009741
z_listing[880]  -0.213307890 0.65616208 -1.230523276  0.86680623 1.0000361
z_listing[881]   0.532549229 0.59396956 -0.380395028  1.52786727 1.0029642
z_listing[882]  -1.130417763 0.64520371 -2.127478601 -0.06612266 1.0002571
z_listing[883]   0.695605805 0.82062665 -0.562094254  2.05184555 0.9999536
z_listing[884]  -1.598419641 0.43855040 -2.277267462 -0.86904089 1.0028954
z_listing[885]  -0.147908224 0.66928113 -1.186676348  0.96738266 1.0022929
z_listing[886]   0.251750587 0.66578459 -0.763094792  1.34523637 1.0012421
z_listing[887]  -1.319031157 0.40980677 -1.973670326 -0.63920822 1.0007456
z_listing[888]   0.572320920 0.82208117 -0.695354505  1.92644921 1.0042284
z_listing[889]   0.209059038 0.96504287 -1.318497755  1.73749099 0.9996545
z_listing[890]  -0.075163905 0.64149869 -1.043972590  0.99420751 1.0018858
z_listing[891]  -0.623891624 0.64886394 -1.613783846  0.44646707 1.0016582
z_listing[892]  -0.446083996 0.69884592 -1.505398452  0.70622883 1.0036483
z_listing[893]   0.665155960 0.69411003 -0.399317124  1.81177349 1.0026799
z_listing[894]  -1.183948623 0.70034571 -2.282366626 -0.05762806 0.9995618
z_listing[895]   0.179102756 0.79345259 -1.053969489  1.49144863 1.0005444
z_listing[896]  -0.500519692 0.61859305 -1.450131221  0.53977856 1.0010137
z_listing[897]   0.079788558 0.55991842 -0.789115040  0.99373290 1.0022218
z_listing[898]   0.857776269 0.69726624 -0.202581413  1.98227157 0.9996553
z_listing[899]  -0.677262892 0.69150095 -1.721826411  0.45971365 1.0004460
z_listing[900]  -1.194132204 0.71185552 -2.296309766 -0.02401512 1.0001037
z_listing[901]  -0.305109123 0.75245105 -1.478416704  0.92556275 1.0017919
z_listing[902]  -0.365036218 0.77499268 -1.582325222  0.89924494 1.0033213
z_listing[903]  -1.082463141 0.62139472 -2.036622047 -0.07134618 1.0006083
z_listing[904]  -0.726138688 0.73565322 -1.856937856  0.46056890 0.9997667
z_listing[905]   0.411868114 0.88322747 -0.974050083  1.83683129 1.0004095
z_listing[906]  -0.096043964 0.82849763 -1.373787547  1.26008084 0.9997855
z_listing[907]  -0.638750557 0.72036323 -1.746306261  0.52288003 0.9996902
z_listing[908]  -0.789415585 0.64891903 -1.810413605  0.29380488 1.0001953
z_listing[909]  -0.704550647 0.81097718 -1.980548990  0.64047741 0.9993642
z_listing[910]  -0.816077495 0.74023804 -1.977198829  0.40727647 1.0042627
z_listing[911]   0.742469712 0.83202622 -0.563213374  2.11345877 1.0022752
z_listing[912]   0.687475463 0.63414783 -0.267201606  1.76971727 1.0001069
z_listing[913]  -0.163372340 0.85042177 -1.518386756  1.21557063 1.0008625
z_listing[914]   0.145817246 0.79829777 -1.093304781  1.46849878 1.0014303
z_listing[915]   0.074918442 0.94662806 -1.454645735  1.59889482 1.0004132
z_listing[916]   0.224179543 0.93513025 -1.264078157  1.76117115 1.0011018
z_listing[917]  -1.305762973 0.36827808 -1.883399981 -0.70741255 1.0018181
z_listing[918]  -0.244953134 0.75457385 -1.418005228  0.97309816 1.0021853
z_listing[919]  -0.260505232 0.68895957 -1.305028472  0.88538400 1.0023534
z_listing[920]   0.099280856 0.98988950 -1.469535678  1.68303312 1.0054535
z_listing[921]   1.112638325 0.75262126 -0.050005244  2.36536721 1.0037027
z_listing[922]   0.549045961 0.83616705 -0.768766536  1.90187987 1.0003213
z_listing[923]   0.996886839 0.69233214 -0.090205886  2.11020200 1.0023867
z_listing[924]  -0.423529614 0.40125285 -1.043908675  0.23631617 1.0005081
z_listing[925]   0.149723894 0.92607165 -1.323529359  1.65310147 1.0012388
z_listing[926]   0.146710252 0.93874369 -1.379748339  1.65642992 1.0011540
z_listing[927]   0.210572526 0.90979399 -1.229583570  1.66522894 1.0025642
z_listing[928]  -0.351693557 0.75682503 -1.536049753  0.90307914 0.9999750
z_listing[929]  -0.303136661 0.91301198 -1.739444025  1.20326749 0.9997405
z_listing[930]  -0.184917845 0.84234761 -1.497905384  1.16217123 1.0040203
z_listing[931]   0.609310896 0.73172060 -0.519858891  1.80451897 1.0000785
z_listing[932]   0.964806252 0.79262340 -0.237105793  2.28815294 1.0002874
z_listing[933]   0.377387362 0.90963679 -1.025519712  1.87287776 1.0014940
z_listing[934]   0.210930204 0.90886054 -1.243352163  1.65548370 0.9999781
z_listing[935]   0.212293658 0.92243318 -1.240449786  1.69522352 1.0004495
z_listing[936]   0.121768661 0.80660205 -1.132643355  1.46780027 1.0014849
z_listing[937]   0.862959021 0.63762536 -0.115693921  1.92680836 1.0018357
z_listing[938]   0.145855994 0.94551897 -1.347086229  1.67008500 1.0000853
z_listing[939]   0.950198305 0.77822071 -0.259563777  2.22352195 1.0012230
z_listing[940]   0.152089049 0.96035036 -1.347684483  1.72062221 1.0009581
z_listing[941]   0.539334748 0.74196117 -0.609523142  1.75745753 0.9998451
z_listing[942]  -0.151054190 0.73697037 -1.281416800  1.06777046 1.0041894
z_listing[943]   0.675528182 0.64863873 -0.332880702  1.77726718 1.0014814
z_listing[944]  -0.723529382 0.86879542 -2.059462204  0.63669916 1.0029665
z_listing[945]   0.099707863 0.81315628 -1.153553663  1.44213418 0.9999106
z_listing[946]  -0.163591523 0.75900187 -1.350415949  1.09746084 1.0008384
z_listing[947]  -1.497889841 0.37708093 -2.081991735 -0.87690109 1.0015764
z_listing[948]  -0.308601173 0.87050946 -1.702980799  1.09172909 1.0005202
z_listing[949]   0.276981598 0.78800116 -0.937176502  1.57756655 1.0020729
z_listing[950]   0.087281670 0.98009083 -1.483363395  1.70435151 1.0020077
z_listing[951]   0.390123926 0.88913586 -1.009204060  1.84561914 1.0004981
z_listing[952]   0.106435912 0.94986739 -1.398701439  1.64612657 1.0033562
z_listing[953]  -1.621889731 0.42376163 -2.277638896 -0.92800797 1.0013475
z_listing[954]   0.759198985 0.61996591 -0.189609991  1.80593296 1.0006378
z_listing[955]   0.409411220 0.49053374 -0.336143465  1.24459047 1.0016449
z_listing[956]  -0.013065781 0.82391575 -1.312111655  1.31287627 1.0007742
z_listing[957]  -0.581993295 0.63903745 -1.573833430  0.45452083 1.0024931
z_listing[958]   0.295769139 0.90744261 -1.104003788  1.76353493 1.0019763
z_listing[959]  -1.092069345 0.52825022 -1.893935937 -0.21639548 1.0010677
z_listing[960]   1.289576891 0.65332084  0.288364374  2.38747055 1.0002662
z_listing[961]   0.493110344 0.74685071 -0.636275182  1.71532445 1.0044400
z_listing[962]  -0.532122254 0.41731298 -1.171573975  0.16018559 1.0025156
z_listing[963]  -0.906641476 0.56828554 -1.792795649  0.05462195 1.0008739
z_listing[964]   0.108877003 0.94716981 -1.397877901  1.63491040 1.0003259
z_listing[965]  -2.366404088 0.29174158 -2.824780012 -1.91765186 1.0019387
z_listing[966]   0.436076647 0.89336499 -0.972531695  1.90421236 1.0005333
z_listing[967]   0.787450214 0.70602141 -0.285362424  1.96583424 1.0006442
z_listing[968]   0.241015580 0.90869833 -1.186270915  1.72280643 1.0013091
z_listing[969]   0.795816322 0.64747205 -0.201081992  1.90647267 1.0004731
z_listing[970]   0.005489776 0.83809396 -1.299905841  1.40163000 1.0018133
z_listing[971]   0.079103606 0.94523980 -1.450038261  1.54450786 1.0003901
z_listing[972]   0.155612437 0.95990595 -1.354167622  1.71545924 1.0014808
z_listing[973]  -0.009770053 0.73492237 -1.132545834  1.16648635 1.0003416
z_listing[974]   0.456331797 0.75212344 -0.716974936  1.70148171 1.0004721
z_listing[975]   0.460911460 0.89242320 -0.957909939  1.90280359 0.9999415
z_listing[976]   0.226627654 0.59000820 -0.674720077  1.19452017 1.0014304
z_listing[977]  -0.434774346 0.90051266 -1.857951524  1.03924561 1.0002151
z_listing[978]   0.084712440 1.00852502 -1.492167027  1.66861519 1.0014544
z_listing[979]   0.384900174 0.49711829 -0.390260555  1.22200360 1.0021104
z_listing[980]  -0.102015512 0.71905780 -1.216833954  1.10343117 1.0041420
z_listing[981]   0.301162214 0.94472747 -1.218258047  1.84231273 1.0001664
z_listing[982]   0.109859151 0.97702226 -1.504461491  1.68094819 1.0026923
z_listing[983]   0.335137105 0.86844958 -1.066096247  1.73809789 1.0000256
z_listing[984]   1.245458297 0.54336060  0.423219427  2.12652506 1.0028967
z_listing[985]  -0.201229942 0.86076810 -1.533592749  1.20409807 0.9997083
z_listing[986]   0.063011834 0.81814047 -1.191155083  1.42958370 1.0003674
z_listing[987]   0.379703557 0.88598825 -1.006348110  1.82064410 1.0022961
z_listing[988]   0.753047814 0.81506056 -0.496912440  2.08827006 1.0023481
z_listing[989]   0.145282007 0.98176543 -1.421504494  1.74559547 1.0012809
z_listing[990]   0.705050704 0.82535164 -0.605623296  2.05811747 1.0007109
z_listing[991]   1.258555611 0.64368104  0.281744217  2.31414989 1.0001050
z_listing[992]  -0.188189794 0.52193706 -0.976694685  0.65815157 1.0011242
z_listing[993]   0.345497536 0.76125080 -0.837346350  1.59083538 1.0008959
z_listing[994]   0.610592830 0.85977048 -0.729836327  2.05729609 1.0030623
z_listing[995]  -1.105158053 0.78850093 -2.317511235  0.17325283 1.0015008
z_listing[996]  -2.259554858 0.51817005 -3.072523559 -1.41364983 1.0007089
z_listing[997]  -2.410371211 0.39938206 -3.040291225 -1.76334075 1.0050830
z_listing[998]  -1.309848964 0.55711037 -2.151120141 -0.39501754 1.0009953
z_listing[999]  -0.798339153 0.67752660 -1.824253749  0.32067780 0.9998031
z_listing[1000] -0.596016396 0.95876451 -2.104298960  0.98045168 1.0007734
z_listing[1001] -1.525558703 0.60596859 -2.483838856 -0.53476652 1.0016116
z_listing[1002] -0.916055161 0.29694916 -1.383897300 -0.42658450 1.0006523
z_listing[1003]  0.430962737 0.88098102 -0.923671991  1.89675028 1.0028353
z_listing[1004]  0.654330194 0.43626971 -0.007288924  1.40426710 1.0015915
z_listing[1005]  0.023257698 0.83146396 -1.283489020  1.40038919 1.0001798
z_listing[1006]  0.174431182 0.95156013 -1.320318401  1.70041539 1.0001668
z_listing[1007]  0.841717706 0.55532402  0.005751170  1.75635167 1.0012427
z_listing[1008] -0.214140954 0.85881536 -1.560859613  1.17583628 1.0017756
z_listing[1009]  0.540519024 0.87048915 -0.845309090  1.95904835 1.0034644
z_listing[1010] -0.415595652 0.91315887 -1.841368311  1.07138068 1.0008831
z_listing[1011]  0.149099259 0.96074610 -1.369873652  1.69252225 1.0010831
z_listing[1012]  0.200454066 0.95734658 -1.294307094  1.74814590 1.0031730
z_listing[1013]  0.469631756 0.73593544 -0.675172460  1.68706917 1.0033831
z_listing[1014]  0.158273539 0.93899433 -1.310462073  1.65586824 1.0008995
z_listing[1015]  0.324399975 0.89880764 -1.088745621  1.77913661 1.0006956
z_listing[1016]  1.278771436 0.73946634  0.150220478  2.50554715 1.0025661
z_listing[1017]  1.037570703 0.68506329 -0.008222829  2.15046836 0.9996459
z_listing[1018] -0.177134392 0.68662462 -1.242042887  0.95928330 1.0006296
z_listing[1019]  0.152869246 0.96885678 -1.377516628  1.69335003 1.0006779
z_listing[1020]  0.245556722 0.79566767 -0.993763305  1.54835389 0.9998271
z_listing[1021]  0.159791926 0.94768244 -1.338509975  1.68801384 1.0041831
z_listing[1022]  0.602141513 0.82491464 -0.673037047  1.92304010 1.0007808
z_listing[1023]  0.853661393 0.79136504 -0.359991801  2.14972278 1.0009286
z_listing[1024] -0.154225407 0.41583306 -0.797118273  0.52609747 1.0016031
z_listing[1025]  0.645095908 0.83421881 -0.674080226  2.02369157 1.0014170
z_listing[1026]  0.191284404 0.93709472 -1.319309497  1.70971005 0.9996898
z_listing[1027] -0.103337661 0.73564662 -1.214804763  1.08628628 1.0032282
z_listing[1028]  0.287544516 0.90166207 -1.112056340  1.74874093 1.0015820
z_listing[1029] -0.140254886 0.72494234 -1.278249725  1.05714132 1.0000958
z_listing[1030] -0.129373729 0.86348027 -1.474443549  1.25309690 1.0009645
z_listing[1031]  0.391331613 0.75609691 -0.757291258  1.65468029 1.0029550
z_listing[1032]  0.257092365 0.76257741 -0.934596281  1.51658028 1.0008566
z_listing[1033]  0.254743764 0.92114626 -1.204212259  1.75038319 1.0007803
z_listing[1034]  0.439415090 0.86878138 -0.922064529  1.88181110 1.0057405
z_listing[1035]  0.490569591 0.44961733 -0.198611749  1.23040459 1.0024868
z_listing[1036] -0.644452860 0.64235026 -1.641055644  0.44689991 1.0034732
z_listing[1037]  0.433161198 0.75503191 -0.736715117  1.67388146 1.0019428
z_listing[1038]  0.591620204 0.86822588 -0.744556533  2.04944653 1.0020883
z_listing[1039] -0.153126527 0.84539454 -1.474684347  1.22968028 1.0069866
z_listing[1040]  0.202893298 0.93119747 -1.267626292  1.70281902 1.0024601
z_listing[1041]  0.082431142 0.95121627 -1.425273835  1.60060728 1.0026920
z_listing[1042]  0.325395570 0.91936923 -1.122836479  1.83809265 1.0011832
z_listing[1043]  0.167504214 0.93695330 -1.291884455  1.69854048 1.0015566
z_listing[1044] -0.602946802 0.71084489 -1.704975771  0.57439251 1.0009477
z_listing[1045]  0.500472177 0.87210294 -0.883273473  1.93462672 0.9998755
z_listing[1046]  0.156736391 0.95556875 -1.355389446  1.69698973 1.0013972
z_listing[1047]  0.493543383 0.86816452 -0.882953788  1.88908258 1.0008012
z_listing[1048]  0.391582483 0.90577034 -1.020791970  1.88048605 1.0042611
z_listing[1049]  0.732075880 0.63622051 -0.230676887  1.81108161 1.0011046
z_listing[1050]  0.096933263 0.96773346 -1.480813392  1.64908395 1.0006668
z_listing[1051] -0.113510838 0.87274849 -1.489894427  1.29031904 1.0011896
z_listing[1052] -0.226529614 0.76125888 -1.396952869  1.01439220 1.0032781
z_listing[1053]  0.449405718 0.54897488 -0.379783015  1.34640801 1.0014163
z_listing[1054] -0.310371380 0.87655008 -1.658397846  1.13235462 1.0002153
z_listing[1055] -1.443085541 0.41589073 -2.101450058 -0.75721910 1.0021265
z_listing[1056]  1.040417531 0.74359502 -0.156521659  2.27208402 1.0022504
z_listing[1057]  0.207039560 0.92912673 -1.252258039  1.70984082 1.0039121
z_listing[1058] -1.311519946 0.38199446 -1.906396430 -0.68489859 0.9997900
z_listing[1059] -1.380027028 0.34037505 -1.913109907 -0.82684130 1.0004384
z_listing[1060] -1.276577697 0.71592503 -2.380965307 -0.10845101 1.0005265
z_listing[1061]  0.081451468 0.97681183 -1.478317327  1.69418408 1.0001606
z_listing[1062]  0.518416497 0.75419416 -0.651996196  1.76256529 1.0012144
z_listing[1063]  0.267387861 0.69214192 -0.816977015  1.41794052 1.0021550
z_listing[1064]  0.203211547 0.94727441 -1.276131295  1.74549158 1.0003894
z_listing[1065] -0.664061971 0.35951313 -1.215718090 -0.07065428 0.9997286
z_listing[1066]  0.156088291 0.97740881 -1.400907988  1.74653045 1.0016101
z_listing[1067]  1.046303225 0.78849261 -0.192901987  2.35801848 1.0017358
z_listing[1068]  0.356722613 0.89495385 -1.052363387  1.79866099 1.0011697
z_listing[1069]  0.994854906 0.78519521 -0.234287788  2.29384455 1.0006517
z_listing[1070]  0.294017849 0.79670790 -0.962517629  1.60631082 1.0027496
z_listing[1071]  0.336429126 0.61596629 -0.623280994  1.36676512 1.0015577
z_listing[1072] -0.512439209 0.95678417 -2.027653417  1.04152740 1.0003667
z_listing[1073]  0.209865386 0.94796640 -1.300403629  1.73726021 1.0006816
z_listing[1074] -0.041973581 0.84497967 -1.376698790  1.34744214 1.0002453
z_listing[1075] -0.436477261 0.93761234 -1.936370626  1.06140633 1.0017999
z_listing[1076]  0.145660457 0.97184940 -1.397248825  1.70512637 1.0001084
z_listing[1077] -0.548155516 0.70476704 -1.618989291  0.59951442 1.0009180
z_listing[1078] -0.483890463 0.79214790 -1.718260295  0.82743405 1.0020743
z_listing[1079] -0.576305512 0.82521200 -1.830539217  0.75255250 1.0005161
z_listing[1080] -0.786867651 0.87260912 -2.138763618  0.64604075 1.0019301
z_listing[1081]  1.006285573 0.74904280 -0.168354817  2.23228697 1.0010886
z_listing[1082] -0.263672967 0.54854312 -1.110389830  0.62621831 1.0018834
z_listing[1083]  0.527384874 0.86433978 -0.834418487  1.92368554 1.0000749
z_listing[1084] -0.778968508 0.59799394 -1.721993213  0.18333004 0.9997649
z_listing[1085]  0.152409582 0.99378907 -1.435141551  1.73886471 1.0005066
z_listing[1086]  0.091309957 0.95617517 -1.455043698  1.62672995 1.0009457
z_listing[1087]  0.353007283 0.75442388 -0.803943880  1.57431906 0.9999004
z_listing[1088]  0.152466375 0.93310049 -1.328890760  1.64546130 1.0004173
z_listing[1089]  0.206940999 0.93359202 -1.260915199  1.70319192 0.9998281
z_listing[1090]  0.206240159 0.93967181 -1.312847567  1.74827917 1.0000641
z_listing[1091]  0.826467826 0.81315102 -0.428053751  2.14440193 1.0008658
z_listing[1092]  0.356070263 0.75298465 -0.796744414  1.59177267 1.0003948
z_listing[1093] -0.360639288 0.92149512 -1.849824678  1.09114129 1.0025724
z_listing[1094]  0.300341264 0.93014912 -1.160329261  1.81542094 1.0014421
z_listing[1095]  0.035888998 0.82151578 -1.242192227  1.37559937 1.0014750
z_listing[1096]  0.119121373 0.81862220 -1.154034057  1.48705161 1.0034098
z_listing[1097]  0.724676549 0.71081493 -0.369953144  1.93696496 0.9998193
z_listing[1098] -0.264675361 0.61945261 -1.212610892  0.76873688 1.0027084
z_listing[1099]  0.603655912 0.74020998 -0.548326739  1.83622487 1.0006120
z_listing[1100]  0.297489509 0.92169234 -1.142226276  1.76219136 1.0003764
z_listing[1101]  0.125101410 0.70394262 -0.942823363  1.31076612 1.0025899
z_listing[1102]  0.363415138 0.88658767 -1.004108485  1.81720208 1.0005757
z_listing[1103] -0.182246644 0.84227156 -1.483010633  1.16043938 1.0031840
z_listing[1104]  0.161184467 0.93959861 -1.344530527  1.67337720 0.9997836
z_listing[1105]  0.102590829 0.98797778 -1.462568150  1.68266716 0.9996605
z_listing[1106] -0.218764534 0.64747457 -1.230336899  0.87628499 0.9999812
z_listing[1107]  0.214578026 0.93873740 -1.266417196  1.76631926 1.0016140
z_listing[1108]  0.092541058 0.60076405 -0.835295794  1.09758217 1.0038412
z_listing[1109]  1.272540212 0.72871229  0.152236489  2.46012770 1.0009092
z_listing[1110]  0.874083161 0.61984552 -0.092571458  1.91342910 1.0024149
z_listing[1111]  0.094852843 0.99603833 -1.504919399  1.69123064 1.0004022
z_listing[1112]  0.246190942 0.91229411 -1.187914185  1.74060356 1.0009970
z_listing[1113]  0.152113563 0.98165491 -1.421590301  1.75343669 1.0017343
z_listing[1114]  0.119532594 0.80541235 -1.091966721  1.43496705 1.0008446
z_listing[1115]  0.173105774 0.96257366 -1.356475705  1.73183992 1.0008305
z_listing[1116]  0.641687250 0.85870289 -0.712169464  2.07600088 1.0003296
z_listing[1117]  0.382359549 0.89332273 -1.002538697  1.82441511 1.0010070
z_listing[1118]  0.148822376 0.93791979 -1.353993724  1.64645846 1.0016216
z_listing[1119] -0.593335004 0.98061056 -2.157378047  1.00142752 1.0010979
z_listing[1120] -1.023874834 0.77813300 -2.237373030  0.26108579 0.9998661
z_listing[1121]  0.791792351 0.80316398 -0.461836608  2.10214585 0.9997373
z_listing[1122]  0.215516120 0.62777142 -0.735897004  1.27921488 1.0003470
z_listing[1123]  0.180788450 0.77572849 -1.008372918  1.45538367 1.0008042
z_listing[1124] -0.143588529 0.66474476 -1.182150986  0.93926448 1.0000072
z_listing[1125] -1.339069785 0.71259886 -2.447803883 -0.14903618 1.0010232
z_listing[1126] -0.501171687 0.80815151 -1.753948113  0.81206717 1.0012919
z_listing[1127]  0.237510855 0.90475166 -1.169030493  1.70685238 1.0005988
z_listing[1128]  0.091858521 0.96456638 -1.438668127  1.63881770 1.0012010
z_listing[1129]  0.134167499 0.95907177 -1.435864152  1.69223037 0.9997002
z_listing[1130]  0.080056574 0.98964259 -1.513605254  1.68379020 1.0005225
z_listing[1131]  0.151152871 0.95808492 -1.379886999  1.74127026 1.0006664
z_listing[1132]  0.386881899 0.91218475 -1.060706018  1.84553259 1.0008471
z_listing[1133] -0.606155135 0.96846237 -2.144397297  0.96465214 1.0016941
z_listing[1134]  0.249547638 0.94699328 -1.251450205  1.82515289 0.9992812
z_listing[1135]  0.202724288 0.92336535 -1.266943674  1.67959872 1.0002354
z_listing[1136]  0.057695060 0.81596656 -1.204136024  1.41129812 1.0035118
z_listing[1137] -0.220722394 0.86234196 -1.569734181  1.18784534 1.0045008
z_listing[1138] -0.816860206 0.88174606 -2.198528335  0.63978128 1.0026785
z_listing[1139]  0.195508870 0.90698288 -1.239993878  1.66433356 1.0015966
z_listing[1140] -0.403856064 0.50593467 -1.163725641  0.44072816 1.0014446
