                mean         sd      5.5%      94.5%      rhat  ess_bulk
a[339]     5.4061969 0.32244331 4.8907856  5.9247623 1.0024751 5866.7280
a[340]     4.5383793 0.33067123 4.0059933  5.0636308 1.0025944 7049.5505
a[341]     5.3256707 0.25109073 4.9227035  5.7300816 1.0021234 7262.7445
a[342]     4.8973391 0.33385932 4.3616212  5.4356693 1.0012629 5812.8543
a[343]     4.6486614 0.34991885 4.0982197  5.2109650 0.9996188 7042.5233
a[344]     6.0955619 0.32756118 5.5666375  6.6135715 1.0015206 5814.0458
a[345]     5.6317797 0.33172250 5.1001678  6.1581337 1.0011884 6797.2486
a[346]     5.3448843 0.33018252 4.8212281  5.8724453 1.0015273 6845.8952
a[347]     4.5318041 0.33898457 3.9947844  5.0716884 1.0050936 7766.6639
a[348]     5.5655538 0.32277959 5.0370339  6.0753936 1.0020825 6452.7449
a[349]     5.3389165 0.32615843 4.8076998  5.8505366 0.9997080 7328.1974
a[350]     5.1824028 0.31689846 4.6734680  5.6789407 1.0008663 6722.2300
a[351]     5.7265523 0.32373752 5.2035453  6.2384280 1.0015762 5844.4460
a[352]     5.3524473 0.32066430 4.8369987  5.8463008 1.0008352 7400.3425
a[353]     5.0081493 0.32725587 4.4753655  5.5304430 1.0014985 5911.9661
a[354]     6.0532316 0.33736786 5.5093276  6.5862016 1.0009621 6367.5447
a[355]     5.5300174 0.33261098 4.9965825  6.0714329 1.0000677 6795.7591
a[356]     5.2945652 0.32368272 4.7719283  5.8173513 1.0027572 7062.9968
a[357]     5.3567481 0.32250134 4.8396601  5.8648448 1.0003826 7759.1595
a[358]     4.9453538 0.32557852 4.4248221  5.4608793 0.9999123 7934.0054
a[359]     6.1743345 0.32459698 5.6561104  6.6864563 1.0011719 6623.1015
a[360]     5.5430788 0.33179753 5.0083001  6.0622849 1.0001485 5677.3622
a[361]     6.0794216 0.32449849 5.5635852  6.5947765 1.0001708 6360.3516
a[362]     5.2776256 0.31603074 4.7767553  5.7872043 1.0002300 7942.5492
a[363]     6.0882878 0.32377484 5.5555180  6.6062692 0.9999047 6179.5222
a[364]     4.3662467 0.24652234 3.9766168  4.7650550 1.0022806 8677.4278
a[365]     5.3166849 0.33688937 4.7859860  5.8644840 1.0003537 6996.8792
a[366]     5.4874610 0.33003079 4.9592595  6.0144452 1.0019172 7155.1676
a[367]     4.8652174 0.32424420 4.3489902  5.3768128 0.9998849 7640.7203
a[368]     4.7765461 0.32373570 4.2574374  5.2938977 1.0010938 6602.2404
a[369]     4.9206029 0.32415531 4.4048172  5.4389952 1.0017840 6349.0252
a[370]     5.0426934 0.33511388 4.5008700  5.5770703 0.9999911 7548.2974
a[371]     5.2380326 0.32896048 4.7222201  5.7621874 1.0029329 7045.6671
a[372]     4.7618494 0.32347662 4.2347067  5.2731865 1.0036977 8024.9667
a[373]     5.4643499 0.32954826 4.9266059  5.9908457 0.9998975 7278.5186
a[374]     4.9503854 0.33410390 4.4280870  5.4782629 0.9998956 6126.3114
a[375]     4.7622416 0.32855064 4.2168839  5.3022142 1.0005890 6968.2977
a[376]     5.6778184 0.32153305 5.1717019  6.1939670 1.0012179 6481.9665
a[377]     5.0972835 0.32916613 4.5684628  5.6258247 1.0011495 6998.9648
a[378]     4.8054031 0.32773116 4.2780774  5.3429231 1.0004579 7870.0395
a[379]     5.0755866 0.32431561 4.5596911  5.6026460 0.9999979 7300.1812
a[380]     5.6476628 0.18894278 5.3466445  5.9493870 1.0004621 6740.8242
a[381]     4.4816687 0.32450851 3.9689651  4.9926885 1.0015307 6440.5193
a[382]     5.1296196 0.32235101 4.6182669  5.6536024 1.0041066 6561.9924
a[383]     4.5098477 0.33516999 3.9799881  5.0515235 1.0031215 6216.6267
a[384]     4.3875621 0.31825830 3.8769995  4.8921155 1.0014787 5856.2153
a[385]     4.5276264 0.33190867 3.9951264  5.0569723 1.0012480 7008.0373
a[386]     5.8924403 0.32429800 5.3656277  6.4192865 1.0005320 6469.8693
a[387]     5.0196085 0.32766019 4.4940176  5.5594777 1.0001648 6327.5667
a[388]     5.7570613 0.18828782 5.4527225  6.0505263 1.0016279 6962.9814
a[389]     4.8257220 0.32731909 4.3007580  5.3379481 1.0001225 6382.8042
a[390]     5.9561602 0.32882490 5.4312321  6.4849157 1.0000529 6735.3717
a[391]     6.2927365 0.24900323 5.8917821  6.6928891 1.0031912 7688.9962
a[392]     4.8435346 0.34136392 4.3003521  5.3767298 0.9998189 7671.7139
a[393]     5.5990335 0.32881636 5.0801214  6.1133067 1.0006339 8411.1548
a[394]     6.6615589 0.33833916 6.1301922  7.1921313 1.0008798 7065.8420
a[395]     4.8995160 0.32105258 4.3790351  5.4124061 1.0005906 6850.4499
a[396]     5.7711372 0.32246166 5.2528366  6.2743686 1.0013675 8153.3656
a[397]     4.5117736 0.32985567 3.9940339  5.0322088 1.0006394 7769.3017
a[398]     6.1062194 0.32719476 5.5752026  6.6344395 1.0022228 5990.2893
a[399]     5.0560680 0.33028662 4.5314194  5.5848365 1.0043316 7609.4336
a[400]     4.6666187 0.32067248 4.1511653  5.1755473 1.0001550 7316.8555
a[401]     4.9856661 0.32569103 4.4742973  5.5068947 0.9997119 7251.4931
a[402]     5.2331003 0.32066231 4.7057606  5.7423610 1.0010773 7580.9516
a[403]     4.2540416 0.32501783 3.7327483  4.7801591 1.0001300 5994.2955
a[404]     5.4897365 0.32521867 4.9838748  6.0216468 1.0000271 6492.0998
a[405]     5.4095672 0.32132150 4.8903615  5.9237077 0.9996868 6205.3309
a[406]     4.3047557 0.32883972 3.7881746  4.8253946 1.0020010 8105.1149
a[407]     4.5489419 0.25956900 4.1394561  4.9679259 1.0043868 7135.1942
a[408]     4.4368397 0.33720416 3.9052149  4.9872889 1.0003611 7345.4608
a[409]     4.3497050 0.32813411 3.8365360  4.8802143 1.0024393 6962.0577
a[410]     4.5753731 0.32933498 4.0401444  5.1128461 1.0013002 7212.8618
a[411]     5.3001823 0.32938277 4.7563640  5.8233890 1.0008723 7520.8574
a[412]     5.1362256 0.33050969 4.6048670  5.6675641 1.0008898 9109.0431
a[413]     4.5660725 0.33791397 4.0193753  5.1086826 1.0004233 7226.9098
a[414]     5.2867400 0.32769248 4.7528489  5.8094269 1.0000538 6424.6522
a[415]     5.4697025 0.33247800 4.9405964  5.9869105 1.0011838 6627.3687
a[416]     4.8445000 0.32355705 4.3321056  5.3479340 1.0030325 6145.9786
a[417]     5.3140915 0.33737811 4.7748341  5.8559968 1.0032503 8196.7240
a[418]     6.0482092 0.20993651 5.7104277  6.3816739 1.0018530 7505.2286
a[419]     4.8523028 0.24333466 4.4697032  5.2351206 1.0003511 5777.3786
a[420]     4.5158439 0.32758090 4.0061511  5.0378622 0.9999816 7175.0202
a[421]     6.5649978 0.32474365 6.0400205  7.0782690 1.0012071 6442.5991
a[422]     6.1272891 0.33024675 5.6016553  6.6572604 1.0053094 6161.7014
a[423]     5.3937839 0.32638767 4.8718512  5.9074273 1.0001858 7273.8138
a[424]     6.0523177 0.32592333 5.5433348  6.5793755 1.0036475 5816.9903
a[425]     4.9668588 0.32685106 4.4291070  5.4867704 1.0054459 7551.7470
a[426]     4.0864789 0.32390079 3.5654812  4.5933188 1.0014607 7102.7551
a[427]     5.0753076 0.33894336 4.5323095  5.6132838 1.0023236 6956.4828
a[428]     5.4026513 0.32857181 4.8729078  5.9210351 1.0028669 7019.1451
a[429]     4.2602661 0.33027481 3.7388975  4.7972764 1.0025895 6097.8150
a[430]     5.1993431 0.31891065 4.6912844  5.7081794 1.0025398 7920.7985
a[431]     5.1736328 0.32610987 4.6460840  5.6930241 1.0005816 7237.3727
a[432]     4.4417345 0.32014690 3.9221385  4.9482431 1.0064472 6524.7541
a[433]     5.0337287 0.33477502 4.5121854  5.5561445 1.0025766 6765.8296
a[434]     5.4320455 0.33072504 4.9062983  5.9574895 1.0015163 5797.3785
a[435]     5.6378656 0.24772057 5.2390602  6.0332018 0.9999164 6865.5908
a[436]     5.3806779 0.32313146 4.8711775  5.9027361 1.0023706 6248.2999
a[437]     4.4541031 0.33053473 3.9338932  4.9882985 1.0011719 5782.6469
a[438]     4.3469929 0.31794729 3.8371105  4.8452772 0.9998720 6174.3105
a[439]     5.2267185 0.32278996 4.7175690  5.7487404 1.0012612 7632.5202
a[440]     4.6982900 0.32521382 4.1649096  5.2263865 1.0013030 6782.5303
a[441]     4.6855609 0.32557015 4.1644243  5.2078203 1.0020036 7096.9417
a[442]     4.6094865 0.33104338 4.0904735  5.1371561 1.0007056 6908.0503
a[443]     4.7690774 0.32197190 4.2607872  5.2862385 1.0021526 7586.6133
a[444]     5.3944107 0.32991044 4.8589432  5.9348705 1.0010470 7264.4120
a[445]     5.5151218 0.24668314 5.1174876  5.9073633 1.0023636 7718.9209
a[446]     6.0230112 0.32908153 5.5047369  6.5437660 1.0020308 6338.9245
a[447]     5.9264162 0.32456992 5.4014133  6.4441463 1.0028653 7841.2714
a[448]     5.1969023 0.32317437 4.6908983  5.7251553 1.0001196 7163.6248
a[449]     5.9056108 0.34524490 5.3553831  6.4524468 1.0048072 6666.7682
a[450]     5.1593997 0.33239406 4.6278485  5.6805220 0.9997493 7591.5310
a[451]     4.2867213 0.32631869 3.7693839  4.8127931 1.0011733 7371.0958
a[452]     4.6653111 0.32935386 4.1306538  5.1830759 1.0029802 6211.2464
a[453]     5.3621529 0.33362912 4.8457539  5.8888983 1.0001649 7347.1575
a[454]     5.1266885 0.24761497 4.7281680  5.5207100 1.0016868 7294.0408
a[455]     5.2395765 0.32637780 4.7208224  5.7646320 1.0003070 6095.1862
a[456]     4.9933570 0.32505308 4.4764575  5.5192528 1.0004840 6406.1310
a[457]     4.3676817 0.32906120 3.8372582  4.8979437 1.0014582 6413.5151
a[458]     5.2704777 0.32437267 4.7531252  5.7784036 1.0008651 6946.2101
a[459]     4.7578940 0.33191485 4.2259898  5.2907274 1.0004879 8520.8856
a[460]     5.8100732 0.20283770 5.4861969  6.1449967 1.0007118 8693.8181
a[461]     5.2188553 0.32357513 4.7172581  5.7421897 1.0019369 7229.9538
a[462]     5.3064640 0.33272375 4.7721706  5.8438850 1.0020119 6521.5986
a[463]     4.8988278 0.31647161 4.3937928  5.3992423 1.0007059 7793.4875
a[464]     4.1824848 0.34147060 3.6318833  4.7375250 1.0008314 6692.4261
a[465]     5.0725510 0.32006537 4.5588486  5.5879372 1.0014331 7442.3443
a[466]     5.2356426 0.33442786 4.7117680  5.7680600 1.0021232 6660.0108
a[467]     4.5681600 0.32382656 4.0658567  5.0774033 1.0020932 6673.8692
a[468]     5.2598448 0.33839300 4.7127821  5.7929516 1.0003226 8136.7476
a[469]     6.3116466 0.32677811 5.8006660  6.8478315 1.0006021 6881.5007
a[470]     5.1384428 0.32741294 4.6157189  5.6674041 1.0006373 6858.0852
a[471]     5.3979925 0.32713409 4.8808133  5.9161250 1.0026998 6670.5003
a[472]     5.4807169 0.33220240 4.9465952  6.0166693 1.0000739 6219.1395
a[473]     5.1317010 0.33697000 4.6018630  5.6687895 1.0018115 7644.9394
a[474]     5.2710220 0.32925026 4.7427225  5.7921858 1.0008230 6784.2683
a[475]     4.4356096 0.33408229 3.8927798  4.9729126 1.0012520 7060.8751
a[476]     5.6615977 0.21142800 5.3191798  6.0026792 1.0015858 8264.9961
a[477]     5.4764599 0.33525183 4.9435404  6.0120599 1.0002664 7353.5753
a[478]     5.6213942 0.33909959 5.0729943  6.1665247 0.9999342 6065.1194
a[479]     5.9411077 0.24414826 5.5514034  6.3273217 0.9996971 6773.7570
a[480]     5.4016099 0.32422294 4.8871488  5.9148771 1.0016890 7829.6395
a[481]     5.5229771 0.34317820 4.9712312  6.0683081 1.0022015 6465.9869
a[482]     4.8272291 0.32726395 4.2964389  5.3541237 1.0010782 9076.8940
a[483]     4.1005135 0.32697174 3.5812766  4.6246441 1.0007977 7021.6332
a[484]     4.2602717 0.32952821 3.7391521  4.7896223 1.0015180 7022.4573
a[485]     5.8147694 0.33140573 5.2874745  6.3484751 1.0002501 7404.2203
a[486]     5.4478623 0.32892057 4.9319787  5.9727121 1.0003767 6612.1658
a[487]     4.4873778 0.33657085 3.9513998  5.0234029 1.0045909 6562.6579
a[488]     4.5652707 0.32293264 4.0493050  5.0723346 1.0006288 6806.8482
a[489]     4.6911624 0.32595593 4.1706148  5.2133117 1.0015585 7258.4682
a[490]     9.7093320 0.35244116 9.1388733 10.2612887 1.0011550 2283.7590
a[491]     5.7834339 0.32070636 5.2705964  6.2858968 0.9996799 6746.2162
a[492]     5.8912306 0.32603142 5.3773072  6.4009416 1.0031389 7751.9373
a[493]     5.1272193 0.33023248 4.6134202  5.6544129 1.0017767 7074.6872
a[494]     4.7308600 0.32687167 4.2136799  5.2463905 1.0004376 6515.8246
a[495]     4.7835943 0.31902745 4.2846406  5.3115486 1.0007904 5999.7458
a[496]     5.5944591 0.31974108 5.0830086  6.1020009 1.0008203 7831.0918
a[497]     5.7109964 0.32386372 5.1931518  6.2288995 1.0010798 6779.8648
a[498]     5.2496805 0.32994052 4.7402117  5.7794761 1.0015654 7006.0884
a[499]     5.2403448 0.32332407 4.7176913  5.7488254 1.0037407 7181.1850
a[500]     4.5066620 0.32778241 3.9835085  5.0262231 1.0009378 6608.1505
a[501]     4.2098731 0.33376015 3.6696480  4.7393480 1.0018280 7299.4489
a[502]     5.5052183 0.32764318 4.9796120  6.0362696 1.0041874 5865.8876
a[503]     5.0845220 0.32664985 4.5675759  5.6254467 1.0006086 6622.1468
a[504]     5.0024038 0.32246841 4.4905403  5.5219791 1.0013487 6702.0565
a[505]     4.6929605 0.33131644 4.1698384  5.2194747 1.0019778 7096.5912
a[506]     4.2391631 0.33521669 3.7119521  4.7808243 1.0038030 6335.5643
a[507]     4.3392460 0.32633185 3.8196725  4.8590219 1.0001577 7788.8099
a[508]     5.1176420 0.33079992 4.5952065  5.6458900 1.0020857 7504.5240
a[509]     4.3102009 0.33438395 3.7788885  4.8438976 1.0021898 7243.2083
a[510]     5.4048281 0.32976290 4.8786768  5.9368776 1.0004284 6601.0882
a[511]     4.8085702 0.33333784 4.2867072  5.3345766 1.0015522 6982.4273
a[512]     4.2610477 0.33036042 3.7356043  4.7832645 1.0004834 5995.2700
a[513]     5.5591516 0.32533284 5.0393302  6.0826780 1.0016556 8000.0992
a[514]     5.5825140 0.32767253 5.0555471  6.1023425 1.0009620 5364.0135
a[515]     4.0410881 0.32942695 3.5085003  4.5663927 1.0010223 6743.1456
a[516]     4.5386986 0.33593473 3.9938894  5.0809933 1.0013161 7467.4304
a[517]     4.7555246 0.32274739 4.2289298  5.2679818 1.0019841 7306.9979
a[518]     4.9274391 0.32873059 4.4067912  5.4423657 1.0003854 7112.9694
a[519]     5.2241131 0.32363570 4.7141111  5.7271837 1.0007572 7905.8816
a[520]     5.3492718 0.32379119 4.8322557  5.8531636 1.0007356 7131.1696
a[521]     4.9934791 0.32943935 4.4690363  5.5292621 1.0008744 7633.6140
a[522]     5.0637321 0.24447570 4.6846450  5.4561599 1.0014224 7019.2532
a[523]     5.3843274 0.25198416 4.9831413  5.7911129 1.0011760 7501.3914
a[524]     4.4652697 0.33250644 3.9327771  4.9972022 1.0015092 5948.9999
a[525]     4.1319403 0.32151652 3.6295686  4.6456692 1.0020468 5845.1788
a[526]     5.2520780 0.33096343 4.7300046  5.7887522 1.0011010 6964.1857
a[527]     4.8615924 0.32717526 4.3316480  5.3885818 1.0000779 6388.5410
a[528]     5.2482613 0.32835529 4.7262473  5.7704000 1.0008557 7265.1137
a[529]     5.0147237 0.32700466 4.4826082  5.5323484 1.0006061 6673.8923
a[530]     5.8151678 0.32689716 5.2830666  6.3377513 1.0029382 7098.9762
a[531]     4.4740782 0.34547863 3.9333904  5.0174250 1.0004878 7366.7464
a[532]     5.5258546 0.32806183 5.0051740  6.0493088 1.0022442 6870.6819
a[533]     4.5527941 0.33258375 4.0158672  5.0891467 1.0005706 6328.8596
a[534]     5.5327909 0.32848399 5.0105075  6.0508372 1.0005920 6815.2058
a[535]     6.3233996 0.33851266 5.7777508  6.8595845 0.9999657 6538.2267
a[536]     5.7449118 0.33109056 5.2103129  6.2773946 1.0001145 7833.6942
a[537]     5.0257709 0.32168372 4.5179598  5.5379615 1.0002163 6435.1280
a[538]     5.6171718 0.34103905 5.0671716  6.1689911 1.0003068 6161.9254
a[539]     5.2854200 0.24365663 4.8947683  5.6726785 0.9999082 7151.4987
a[540]     4.2053721 0.32353891 3.6979261  4.7364682 1.0000935 6282.0779
a[541]     4.6387962 0.32515634 4.1187292  5.1504347 1.0020074 6774.4896
a[542]     4.2891390 0.32161243 3.7726613  4.8088912 0.9998797 7835.9754
a[543]     4.5648287 0.32963681 4.0291982  5.0945847 1.0004818 6721.1968
a[544]     6.3381108 0.32315413 5.8333261  6.8594876 1.0010020 5954.0268
a[545]     5.5871451 0.33279409 5.0496850  6.1070035 1.0013881 7852.6697
a[546]     4.6444888 0.31965865 4.1257260  5.1438651 1.0013711 7415.7262
a[547]     4.2917171 0.33445474 3.7482745  4.8374507 1.0016071 6700.7828
a[548]     5.9467285 0.33103180 5.4228880  6.4802990 0.9999379 6333.5225
a[549]     5.1840732 0.30965825 4.6843841  5.6874069 1.0010386 7122.5601
a[550]     5.5838648 0.32304401 5.0701139  6.1017488 1.0019672 7714.9027
a[551]     4.5149065 0.32269061 4.0211335  5.0368765 1.0005094 6769.2803
a[552]     5.0293144 0.33330190 4.4969438  5.5646068 0.9998337 6847.4910
a[553]     4.8489669 0.24569032 4.4587849  5.2333010 1.0012242 7797.7847
a[554]     4.3472192 0.31640509 3.8464902  4.8542399 1.0018665 7417.6888
a[555]     5.4974828 0.33337026 4.9666651  6.0408351 1.0012651 7092.4094
a[556]     5.4082058 0.32100371 4.8921142  5.9144210 0.9999762 7332.7056
a[557]     5.1038397 0.24428775 4.7089711  5.4896212 1.0005854 6813.3564
a[558]     6.0408674 0.33100402 5.5158971  6.5636459 0.9994530 6492.7010
a[559]     4.7361725 0.32696306 4.2263432  5.2567539 1.0002828 6770.5668
a[560]     4.5685654 0.32409612 4.0510619  5.0832496 0.9998568 7671.7278
a[561]     4.7681071 0.31420205 4.2592820  5.2631069 1.0019640 6749.3368
a[562]     4.9102621 0.32160571 4.4034807  5.4321032 1.0017833 6910.8984
a[563]     4.4686172 0.32739085 3.9477034  4.9929499 1.0008388 6189.5120
a[564]     5.3101714 0.33383822 4.7770043  5.8441152 1.0008272 8423.2937
a[565]     4.8676525 0.32738546 4.3499156  5.3819484 1.0001443 7540.1777
a[566]     5.3090386 0.33540901 4.7733604  5.8562661 1.0014424 7914.2356
a[567]     5.0564815 0.32228995 4.5364118  5.5708175 1.0007967 6228.9590
a[568]     4.3696804 0.32644969 3.8459233  4.8780101 1.0022375 6954.7261
a[569]     4.7774892 0.32714825 4.2678296  5.3076955 1.0012822 6550.3763
a[570]     5.5203105 0.32836311 5.0001221  6.0340328 0.9995798 6114.5360
a[571]     6.1356269 0.33158194 5.6085460  6.6631085 1.0033239 7908.6572
a[572]     5.8443974 0.32983244 5.3118030  6.3656492 1.0001820 6608.6163
a[573]     5.3525902 0.32675038 4.8245962  5.8740552 1.0013096 7278.9180
a[574]     4.6088569 0.31912831 4.0983976  5.1172397 0.9999653 7204.6659
a[575]     5.8985826 0.33027681 5.3666596  6.4360341 1.0005065 6381.2150
a[576]     5.0080255 0.32537126 4.4964739  5.5210670 1.0018981 6673.0619
a[577]     4.8241925 0.33562135 4.2866551  5.3678405 1.0021688 6970.9717
a[578]     4.3771086 0.32622925 3.8576849  4.8996273 0.9997755 7130.0275
a[579]     5.0465555 0.32485914 4.5242910  5.5672213 1.0003460 6260.8268
a[580]     4.2686373 0.32170957 3.7662789  4.7867325 1.0010037 5281.1070
a[581]     5.2623818 0.33307584 4.7360627  5.7968469 1.0006825 8410.5231
a[582]     5.1833419 0.31972418 4.6831228  5.6855563 1.0020754 6570.2676
a[583]     4.7698559 0.33641969 4.2350131  5.3045697 1.0018036 6681.2298
a[584]     5.8289209 0.32587182 5.3115423  6.3609136 1.0010535 8209.1207
a[585]     5.6832134 0.33081928 5.1595585  6.2047113 1.0005674 7318.1372
a[586]     5.4367497 0.33899508 4.9067603  5.9816701 1.0006136 5646.6407
a[587]     5.1712268 0.33264927 4.6447290  5.6939220 1.0002583 5618.7657
a[588]     5.0579950 0.32497114 4.5224735  5.5722925 1.0011677 7480.1810
a[589]     4.6395658 0.32885926 4.1031247  5.1621822 1.0033163 6722.5597
a[590]     5.8577945 0.25351647 5.4511185  6.2633834 1.0002332 6225.2615
a[591]     3.8687040 0.33015981 3.3384684  4.4030829 1.0000510 5589.5141
a[592]     4.9047359 0.31514943 4.3953890  5.4017113 1.0027884 6301.0050
a[593]     5.1143528 0.31646236 4.6176465  5.6115755 0.9999809 7852.8807
a[594]     5.2379091 0.32125524 4.7345119  5.7453943 1.0035668 6333.6735
a[595]     5.4141640 0.32960023 4.8852966  5.9396450 1.0018113 6517.0370
a[596]     5.9096361 0.33039789 5.3772819  6.4517479 1.0005559 7302.9617
a[597]     5.6316324 0.32527822 5.1079326  6.1503604 0.9999527 6333.8454
a[598]     4.3909495 0.34087649 3.8490505  4.9359912 0.9995053 7148.4038
a[599]     4.9813047 0.33729761 4.4420140  5.5239506 1.0000596 7778.1187
a[600]     4.6990149 0.32407222 4.1697569  5.2020901 0.9994110 6358.8460
a[601]     5.1422377 0.32794297 4.6278569  5.6623196 1.0020507 6259.7795
a[602]     5.5700401 0.32954922 5.0472045  6.0950922 1.0014300 6484.5568
a[603]     4.4704265 0.32660167 3.9368985  4.9946012 0.9999576 7259.4450
a[604]     5.5615000 0.32752308 5.0432990  6.0747171 0.9994428 7774.6481
a[605]     5.6200792 0.33719510 5.0794023  6.1550594 1.0019054 7307.9325
a[606]     4.9072423 0.32360714 4.3979380  5.4183500 1.0000389 7929.6654
a[607]     4.9959517 0.32759299 4.4634809  5.5258498 1.0004349 8131.0238
a[608]     4.7129352 0.32003140 4.1952260  5.2393924 1.0015468 6794.2786
a[609]     5.1200290 0.32769326 4.5864120  5.6284757 1.0048209 6064.7176
a[610]     6.0137111 0.33763461 5.4727061  6.5469893 1.0022750 7362.4355
a[611]     5.3724114 0.32409535 4.8504662  5.8832249 1.0010815 6641.2251
a[612]     6.1292248 0.23540437 5.7553997  6.5101263 1.0003137 5519.6807
a[613]     4.5997818 0.32911222 4.0753611  5.1329668 0.9998364 6445.2381
a[614]     4.2101933 0.33325471 3.6866785  4.7384904 1.0018510 6831.1449
a[615]     4.8950160 0.33205143 4.3619266  5.4234096 1.0006964 6767.0335
a[616]     6.2120549 0.32940137 5.6839487  6.7393733 1.0019978 6682.3457
a[617]     4.6270851 0.32498649 4.1034254  5.1502001 0.9998826 6459.9319
a[618]     5.0288561 0.33030509 4.4902745  5.5626030 1.0000801 7095.3649
a[619]     5.8936935 0.24583536 5.4994188  6.2796601 1.0008909 7274.5225
a[620]     5.1135608 0.32993684 4.5824343  5.6401748 1.0001844 7224.6286
a[621]     4.1122952 0.32396448 3.5854099  4.6361701 1.0000377 6039.5286
a[622]     4.3415488 0.32858476 3.8082999  4.8617192 1.0008270 6462.2045
a[623]     5.5907732 0.33433514 5.0542412  6.1309679 1.0000949 7586.1888
a[624]     5.3560700 0.32694321 4.8295354  5.8766705 1.0017847 5716.6108
a[625]     5.0321707 0.32904917 4.5087843  5.5451539 0.9998839 6067.8545
a[626]     5.6024626 0.32105484 5.0924210  6.1151601 1.0010041 6639.0862
a[627]     4.8924160 0.32578107 4.3750670  5.3986810 1.0007245 6428.6548
a[628]     4.6063280 0.33146415 4.0679790  5.1516422 1.0024967 6169.5286
a[629]     4.5735824 0.33307248 4.0418849  5.1138335 0.9999447 7285.1150
a[630]     5.5247167 0.32118152 5.0128213  6.0342953 1.0005258 6223.2100
a[631]     5.4321589 0.32383552 4.9135451  5.9507898 1.0034100 7200.3124
a[632]     5.3226167 0.31718184 4.8187183  5.8355846 1.0010734 7386.0506
a[633]     4.6587639 0.32719777 4.1406684  5.1923150 1.0006574 7602.5671
a[634]     4.3768079 0.33687519 3.8522377  4.9180186 1.0037313 6919.1201
a[635]     4.9249257 0.26079748 4.5067029  5.3379960 1.0009438 7898.4975
a[636]     6.3886919 0.32130692 5.8732178  6.8909614 1.0009040 7010.3420
a[637]     5.3129535 0.31908978 4.7990853  5.8089742 1.0016211 6913.1541
a[638]     5.7929248 0.33712984 5.2566863  6.3314533 1.0013311 6235.0293
a[639]     4.6442683 0.32817930 4.1294070  5.1683215 1.0011947 7251.4424
a[640]     4.5941162 0.33007499 4.0749242  5.1213826 1.0007587 6417.8865
a[641]     4.4463641 0.32798733 3.9213321  4.9695176 1.0014975 6707.6029
a[642]     5.0052388 0.33607341 4.4664766  5.5484376 1.0024912 6607.2292
a[643]     5.5439501 0.32140319 5.0269110  6.0527885 1.0002697 6184.4498
a[644]     5.3581002 0.32690395 4.8401241  5.8710810 1.0024863 7451.1800
a[645]     5.0388871 0.33203709 4.5039100  5.5710168 1.0018713 6984.4084
a[646]     5.3754058 0.32487279 4.8560571  5.8988513 1.0008472 7821.1271
a[647]     5.0288811 0.32781784 4.4992349  5.5505853 1.0018567 6777.8272
a[648]     4.6975165 0.33312088 4.1782116  5.2327853 1.0007790 6342.3320
a[649]     4.3548864 0.32153500 3.8405780  4.8716387 1.0021126 7830.0422
a[650]     4.5790655 0.33051808 4.0634545  5.1135771 0.9995745 8669.2484
a[651]     4.6652995 0.32491080 4.1545319  5.1984951 1.0028447 6544.0969
a[652]     4.6488687 0.34150437 4.0983772  5.2046311 1.0000536 5946.7257
a[653]     4.7366340 0.20321081 4.4128083  5.0596366 0.9999024 7200.7036
a[654]     4.2573210 0.33159008 3.7241001  4.7758831 1.0030637 6212.6601
a[655]     4.4816541 0.31594728 3.9766584  4.9916746 1.0011108 6118.7171
a[656]     5.5352674 0.32869028 5.0100170  6.0621041 1.0002000 6990.9684
a[657]     4.3329372 0.32767532 3.8050482  4.8596049 1.0023646 6224.4925
a[658]     5.0354067 0.32503429 4.5102400  5.5661529 1.0016395 7311.1052
a[659]     4.3996254 0.24176631 4.0122029  4.7869039 0.9997165 7788.5831
a[660]     4.0403591 0.33526957 3.5026461  4.5803690 1.0013046 6509.1880
a[661]     4.1411661 0.33921503 3.5939791  4.6825439 1.0005317 7345.2900
a[662]     5.5778414 0.32749302 5.0627208  6.1062752 1.0015615 8038.3472
a[663]     5.1049454 0.32256608 4.5791343  5.6259025 1.0014700 6700.2925
a[664]     5.8156941 0.33271465 5.2801077  6.3621798 1.0023479 7590.6511
a[665]     5.3901196 0.32680325 4.8575574  5.9197882 1.0016068 6659.6083
a[666]     5.0835190 0.32725381 4.5631266  5.6143148 1.0012130 6593.2935
a[667]     5.3535419 0.32734181 4.8256150  5.8862353 1.0016719 6252.9758
a[668]     5.2894101 0.33480355 4.7613881  5.8304981 1.0011023 6296.7755
a[669]     4.4133993 0.34252943 3.8623060  4.9628252 1.0003079 7051.3020
a[670]     4.9161225 0.25176331 4.5051950  5.3114774 1.0022559 7235.0410
a[671]     5.2620766 0.33384027 4.7363780  5.7967378 1.0005665 6697.5701
a[672]     5.0584322 0.32648186 4.5454373  5.5814589 1.0015434 6567.8808
a[673]     5.3394605 0.32717942 4.8067108  5.8682985 1.0010564 6457.8272
a[674]     4.6367399 0.33839442 4.1007342  5.1761974 1.0007914 7519.5382
a[675]     4.3704643 0.33431047 3.8452871  4.8914346 0.9995513 6343.2318
a[676]     4.5804993 0.33252505 4.0451337  5.1136164 1.0016996 6053.9797
a[677]     5.4629394 0.32259705 4.9613138  5.9766109 1.0015520 7325.7888
a[678]     4.9428738 0.31926173 4.4293469  5.4547068 1.0032123 6714.1480
